376.073669,604.155029,1494.711304,1822.285156,2169.73291,2418.760986,2209.674072,2122.012939,2325.586914,2362.19751,2327.401367,2042.554565,1759.015869,1461.12915,1350.421509,857.496704,457.911011,457.282898,537.148926,380.714508,244.367096,244.137863,257.181427,265.709595,266.558258,260.418243,250.156448,245.948273,227.824814,215.772873,198.41246,176.497879,159.865921,143.397202,131.186722,116.244225,0.0,0.0,79.587303,70.588959,3.0
210.623047,1302.354614,1303.556274,1102.987305,1076.263916,946.573975,698.037842,735.283447,682.645508,702.711426,758.939026,754.263733,634.709473,926.943848,1419.180298,1620.627075,1258.619141,260.342804,33.499905,5.730983,196.349197,158.634552,153.481491,146.705032,139.648666,133.382065,127.074615,121.97155,118.870644,117.417992,118.415436,120.715622,127.119949,142.681274,161.040695,183.528488,208.891785,205.237976,193.065567,188.600204,2.0
1763.997192,2541.293213,3016.530518,3044.890869,2774.199463,1847.203735,1869.224609,1550.280884,1377.756592,1386.810547,1008.671814,844.465759,769.573059,631.634094,506.005219,380.461365,276.452118,180.997208,135.932327,90.719971,354.601044,354.722351,350.827789,349.901093,349.926575,339.500854,331.014099,313.237396,278.578308,254.925568,211.444794,170.452179,149.075638,129.981506,120.284813,113.716759,111.894714,106.624107,103.994766,91.277237,3.0
1578.292236,2768.69458,3134.686035,2884.712402,2523.83667,2085.596924,1959.4021,1775.13916,1739.668823,1543.573364,1295.503174,988.45575,786.952698,782.963562,779.928894,695.23053,605.428284,417.75473,334.254822,151.985397,353.08316,359.057709,346.728729,343.99588,343.007843,344.897308,332.900696,323.89444,298.337219,284.004211,245.189026,210.575195,188.940872,159.210297,146.808594,127.586472,122.672867,122.25312,122.519714,114.50753,3.0
925.802734,1838.970459,2142.551514,2263.814209,2301.157715,2309.699219,2549.825439,2440.281982,2399.649658,2337.726562,2104.996826,2383.887695,2242.30249,1645.277222,1218.516235,197.840881,72.32943,16.090384,9.724963,4.423258,206.744751,199.457977,199.363464,195.996674,193.895081,194.935883,198.60994,197.774734,196.468399,200.891968,196.212296,195.118011,202.083572,201.885391,202.940063,167.875885,193.437225,203.394257,191.027237,199.009094,0.0
5.737788,188.240814,396.532288,737.359924,1319.592896,1216.717041,1158.104858,1083.505981,1141.062256,1193.78772,1222.435547,1393.543213,1480.754883,1006.682739,1270.420654,1033.46875,542.570374,97.260445,19.145479,3.979467,94.738892,109.529541,117.197266,130.057312,133.670883,136.177399,135.021591,134.954849,135.649979,139.499008,148.909531,154.93042,163.585938,169.909485,189.39267,207.432297,207.458801,184.281998,196.793533,213.983292,1.0
68.098808,564.626587,1091.968506,1090.385864,1038.580078,889.679443,817.927246,715.624512,655.984314,606.533386,673.379883,786.702026,989.462341,1200.870728,1338.955933,1505.419189,1042.777344,50.443352,19.219126,5.620344,105.689682,118.59922,123.194946,122.926003,118.694374,111.049721,107.741791,100.846123,99.475769,99.625961,99.945648,104.570229,114.254433,129.037079,138.697174,155.487915,175.818069,171.008102,166.095169,169.076294,2.0
243.719009,664.322327,1360.153809,1621.454102,2008.562622,2215.992676,2247.715088,2136.0979,2034.238647,1941.096436,2142.511719,1826.942627,1518.189819,853.599243,729.864929,428.645294,122.505302,15.249476,9.204953,3.696483,202.654861,197.408478,206.334778,200.18251,192.414902,191.670456,193.166824,192.442535,192.077789,188.051285,184.455307,187.581314,187.665207,191.875153,193.721649,180.126312,257.437195,191.096466,176.490372,187.529724,0.0
38.139557,126.418327,359.591492,791.550354,1120.372925,1311.352295,1323.244019,1760.929565,2994.338135,2363.388672,2259.533936,2285.198975,2217.025391,1985.011108,1662.740112,1141.678833,682.420776,409.202179,291.359222,190.818512,200.823441,226.166382,199.521637,216.427078,230.774399,245.151276,257.141541,259.662109,258.493134,251.568817,239.206573,224.928268,202.520187,168.067947,152.099945,157.482437,109.446884,95.721733,74.397484,63.180489,3.0
149.431503,433.484253,796.286438,650.25354,1012.506348,1041.429565,1055.30835,1256.107178,1322.708008,1222.981323,1282.485352,956.818726,853.867981,664.134827,508.488708,383.196167,210.970276,49.38958,17.074741,5.378332,274.971802,260.046021,307.705811,332.872009,344.806915,341.460785,338.324554,327.742462,301.908569,278.91803,239.522202,186.251816,162.768066,145.246429,132.979813,127.000183,101.117378,56.870678,62.138103,79.938957,3.0
107.675888,223.969162,179.412704,1290.140503,1353.43042,1354.684326,1388.527954,1397.351685,1386.064087,1398.381836,1382.03125,1337.508911,1265.458496,1184.236694,828.854614,285.047485,114.857948,23.787909,7.588,2.901682,158.063477,155.438309,336.666809,315.941071,323.634857,322.418121,320.038544,323.274139,320.677155,321.947052,321.840149,320.622009,320.722595,319.142914,307.543518,251.596466,106.336693,113.673691,105.050491,104.183914,0.0
231.075089,575.424683,971.100342,1020.143494,1055.744019,1099.882812,1116.233521,1091.387573,1113.947876,1086.565552,1089.37146,1068.54834,905.161499,722.981079,355.872986,248.060333,90.154655,11.692663,7.051838,2.997512,330.100586,327.736328,326.077698,326.23819,325.684631,326.915314,327.334106,326.320007,326.458954,325.4328,325.480042,325.999969,322.554413,317.226532,285.642059,218.84938,106.355606,111.850815,98.56105,104.037369,0.0
303.379486,1343.200195,1249.383057,1200.988647,1269.545532,1457.702148,1276.170044,1189.701538,1079.753418,752.165833,708.471436,845.094604,805.036377,841.532593,680.125427,908.853271,729.799927,59.221798,10.433846,2.653636,181.357391,168.175583,159.768814,153.566483,146.151901,140.195221,131.831406,126.023369,120.058784,115.885521,117.469887,120.144569,129.304611,141.588287,169.007568,206.450043,233.974808,236.679657,238.397842,209.763138,2.0
1299.99292,1981.807739,1943.013916,1663.079956,1869.182739,1895.062256,1825.888916,1708.428467,1609.873169,1605.734863,1602.829956,1525.508301,1205.775879,995.547424,357.973572,57.57349,19.102877,15.331026,5.262905,3.210678,193.514282,195.175812,204.349808,217.668549,220.495773,220.631119,218.932251,216.522812,213.058044,214.569183,218.023788,220.319855,227.009811,219.614197,187.481339,224.708374,217.269867,214.260849,222.824646,219.199097,0.0
1220.669312,1389.105957,1326.548218,1499.994385,1883.443481,2233.021484,2287.541748,2158.887451,1909.152832,1630.743408,2391.104004,2091.340332,924.040955,943.732971,602.937561,110.947014,20.575581,10.436357,7.818795,3.42768,124.76413,126.830223,139.218506,140.256912,141.604492,143.626083,150.378113,155.458221,158.200562,162.794846,175.103699,191.504196,214.22879,228.922791,217.782059,132.820526,197.044113,225.378922,209.819473,217.792328,1.0
333.243744,1169.918213,1122.571411,1102.844849,1053.340088,1036.464355,1077.89978,1027.307983,1001.190369,926.806335,950.183777,947.156494,1260.853638,1273.221802,1341.270264,1368.39209,753.027832,51.385979,14.419026,3.695696,140.512924,125.387321,123.927704,121.178375,117.707954,115.319855,110.525604,110.054321,109.717812,108.797318,112.903633,118.428368,131.330032,148.218597,159.479736,175.571915,195.652176,183.924728,192.298004,195.390427,2.0
210.957733,419.816284,1185.791626,1430.307861,1378.72168,1354.750854,1373.386963,1705.005737,1640.045532,1716.736816,1864.629517,1742.193237,1343.767334,1141.248169,562.640747,436.703003,329.385986,178.253586,117.789291,73.030228,318.651276,320.758514,349.340485,348.826996,348.40097,341.47644,336.642578,315.713531,291.571533,259.762909,229.417282,213.354248,176.740158,152.168869,134.932617,131.255646,133.11026,119.544724,95.400139,71.443001,3.0
529.763916,778.973572,776.973572,833.233887,915.303406,927.643616,1022.023071,983.532593,1039.55127,1014.739807,805.540161,680.502502,447.495178,379.618622,218.810425,147.92012,74.915665,58.370148,36.335701,41.492424,203.771729,204.046249,220.50145,234.31279,237.47496,233.314392,218.056656,197.296677,173.870804,161.688965,142.556488,121.755951,107.677002,100.647659,82.712486,64.334351,75.258141,82.017731,74.192513,66.326508,3.0
889.281311,945.389771,742.513,684.825073,752.098877,526.544617,420.874084,472.570404,503.456238,487.772125,485.201691,471.133667,601.110291,779.310669,832.470398,985.823669,1430.243774,1949.536743,1830.870117,924.099548,162.38916,150.922028,141.28923,137.345627,128.281235,123.134834,118.881851,118.19458,116.033508,116.079681,114.145851,112.05928,115.680305,119.937759,126.674965,134.947922,159.541275,179.420105,195.184662,183.525421,2.0
3.982661,114.319191,400.044006,866.002075,1564.796265,1858.283691,2074.584473,2104.268799,2466.947754,2536.765381,2771.336914,3292.541016,2389.170654,1420.080078,1266.638306,887.382141,592.913147,407.073669,288.034424,153.819229,119.854424,152.893768,152.23143,167.487335,190.495758,207.341736,220.389343,240.064651,266.769348,268.344513,270.094788,260.124908,225.940948,184.387115,163.328995,141.022064,109.434036,90.821053,77.152489,68.769447,3.0
1634.905151,2055.600586,2106.650879,1751.483032,1593.911865,1362.860962,1140.057007,857.395996,576.294739,583.781677,672.571716,679.306702,904.095886,1003.64209,1233.740601,1212.496582,1177.996948,509.004761,39.871841,12.679116,168.979218,154.28656,146.514282,133.984116,125.993973,120.010513,116.733742,110.308365,106.619141,109.030052,113.345093,115.740318,123.767036,135.219849,152.896667,168.284927,192.63208,164.29509,139.976196,169.777451,2.0
1300.208984,2335.845459,2120.603027,1990.068604,1993.303711,2046.115234,2141.147705,2203.810059,2205.817871,2289.372314,2353.953369,2254.107178,2103.197266,1882.01709,1551.476929,889.345764,734.272522,478.533173,372.411743,164.959625,198.661209,178.621109,180.141602,181.786499,181.343246,182.101929,177.514175,176.260574,176.796982,175.384262,176.622681,181.490356,183.542542,186.716873,189.113953,192.092117,191.745728,181.63678,161.21376,127.961311,0.0
1691.678833,1892.469238,1946.724731,1552.76416,1595.168457,1638.074829,1965.088623,2141.840332,1935.791138,1530.347534,1575.796753,1383.26709,1173.625488,1104.626953,890.083862,765.086792,504.319611,384.137085,201.483246,135.840103,245.757904,249.34407,269.39386,281.296509,286.562225,284.381866,264.243591,251.560257,232.448456,219.684387,188.980331,173.686157,144.059784,137.688965,116.470139,108.431892,89.740341,81.22435,70.111168,66.53772,3.0
6.15377,228.743042,1091.599121,1203.226807,1576.017578,2035.960938,2163.615234,2308.566895,2327.676514,2416.106934,2467.430664,2462.633789,2215.233398,1910.101318,1006.046936,887.980103,691.995728,438.442169,198.95639,11.140559,149.68988,172.250839,183.979797,192.091415,193.862137,182.854752,178.900879,178.417679,179.101578,178.480453,187.605713,199.910629,214.18219,243.563034,276.363403,305.742981,356.748535,326.159241,258.036682,329.830811,1.0
